album,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
The King & I,2U389Dy1KUaI5AEwMZHl8B,Lovin' You For Life (feat. Lil' Kim),spotify:track:2U389Dy1KUaI5AEwMZHl8B,0.249,0.365,0.727,0.0,0.484,-7.151,0.43799999999999994,169.796,0.406,29.0,The Notorious B.I.G.
The King & I,3WAq8PQXJneC3C4vykp59b,Lovin' You for Life (feat. Lil' Kim),spotify:track:3WAq8PQXJneC3C4vykp59b,0.243,0.366,0.7140000000000001,0.0,0.5720000000000001,-7.194,0.45299999999999996,171.014,0.469,2.0,The Notorious B.I.G.
Ready to Die (The Remaster),1JEXG96amOfvR18sW1OXoI,Fuck Me (Interlude) - Interlude; 2005 Remaster,spotify:track:1JEXG96amOfvR18sW1OXoI,0.431,0.435,0.612,0.0,0.779,-9.632,0.7020000000000001,163.854,0.5429999999999999,44.0,The Notorious B.I.G.
Purpose (Deluxe),0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,spotify:track:0SNIAtRCPVVLoGEPcuHSIc,0.05,0.361,0.608,7.96e-05,0.183,-6.7570000000000014,0.098,191.812,0.0789,65.0,Chance the Rapper
ベスト・アーティスト・コレクション・フランク・シナトラ,2TU8qlZDdldlh2388K1We1,アイル・ネヴァー・スマイル・アゲイン,spotify:track:2TU8qlZDdldlh2388K1We1,0.9790000000000001,0.231,0.165,0.0595,0.225,-14.380999999999998,0.0304,171.46099999999996,0.11199999999999999,0.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),23WZ0lwNNKu8WK8YT8HvfJ,My blues heaven,spotify:track:23WZ0lwNNKu8WK8YT8HvfJ,0.713,0.455,0.4270000000000001,0.0,0.433,-9.133,0.0715,172.563,0.7759999999999999,19.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),3f6QXR9HDQ4Ddm0RnTDElV,Lord Byron of Broadway: Should I?,spotify:track:3f6QXR9HDQ4Ddm0RnTDElV,0.9,0.45799999999999996,0.457,0.0,0.305,-7.8020000000000005,0.109,182.765,0.78,17.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),6rqPqVp9qrxTg2JupUoACf,The girl next door,spotify:track:6rqPqVp9qrxTg2JupUoACf,0.9540000000000001,0.273,0.156,1.76e-06,0.284,-13.482999999999999,0.0376,165.899,0.25,16.0,Frank Sinatra
Simply ... Blue Eyes! (The 2020 Remasters),3SlKPStrfluSXNlNthoP97,Something#s gotta give,spotify:track:3SlKPStrfluSXNlNthoP97,0.644,0.389,0.442,0.0,0.542,-10.002,0.0664,174.865,0.826,15.0,Frank Sinatra
I've Got You Under My Skin,06TekIaQCDksJo09zr4n7R,Mood Indigo - 2007 - Remaster,spotify:track:06TekIaQCDksJo09zr4n7R,0.8490000000000001,0.242,0.239,0.00209,0.374,-11.927999999999999,0.0309,165.85,0.251,18.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),5AJhy5uneJMOfEOVsB9hSG,"My Way - Live At The Budokan Hall, Tokyo / 1985",spotify:track:5AJhy5uneJMOfEOVsB9hSG,0.763,0.318,0.358,1.69e-06,0.9059999999999999,-8.884,0.0638,155.062,0.337,0.0,Frank Sinatra
Sinatra In Japan (Live At The Budokan/1985),04zVs9Mrr0p8qWXnlU7yFc,"Luck Be A Lady - Live At The Budokan Hall, Tokyo / 1985",spotify:track:04zVs9Mrr0p8qWXnlU7yFc,0.544,0.4370000000000001,0.521,0.0,0.941,-8.482000000000001,0.385,169.84400000000005,0.5379999999999999,0.0,Frank Sinatra
Standing Room Only,4RPYFgEmQ6fowr7tGb1Kyv,"Luck Be A Lady - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:4RPYFgEmQ6fowr7tGb1Kyv,0.758,0.47200000000000003,0.617,0.0,0.813,-8.556000000000001,0.647,174.303,0.6509999999999999,25.0,Frank Sinatra
Standing Room Only,1NKmuWt1U1RssA8gXgUYqS,"My Way - Live At The Spectrum, Philadelphia, Pennsylvania / October 7, 1974",spotify:track:1NKmuWt1U1RssA8gXgUYqS,0.7070000000000001,0.312,0.515,0.0,0.264,-6.966,0.0503,163.789,0.379,26.0,Frank Sinatra
Standing Room Only,3zXR5MaXr28i4cNcidX5QF,"Overture - Introduction - Live At Reunion Arena, Dallas, Texas, October 24, 1987",spotify:track:3zXR5MaXr28i4cNcidX5QF,0.773,0.249,0.753,0.7709999999999999,0.976,-7.612999999999999,0.221,167.662,0.29100000000000004,19.0,Frank Sinatra
Standing Room Only,1r6I1k5yxdyEcBJBJmSsot,"Mack The Knife - Live At Reunion Arena, Dallas, Texas, October 24, 1987",spotify:track:1r6I1k5yxdyEcBJBJmSsot,0.57,0.42200000000000004,0.7709999999999999,0.0,0.9640000000000001,-6.409,0.504,166.13099999999997,0.5870000000000001,22.0,Frank Sinatra
Baby Blue Eyes,17tjVAHXoC4NvgYQTNqSSe,Dream - Remastered,spotify:track:17tjVAHXoC4NvgYQTNqSSe,0.9309999999999999,0.122,0.22399999999999998,0.0153,0.3670000000000001,-14.517000000000001,0.0367,172.485,0.115,23.0,Frank Sinatra
World On A String (Live),5tWuEjQeKYK5pn2IJS9Dln,"Introduction By Noel Coward - Live At The Sporting Club, Monte Carlo/1958",spotify:track:5tWuEjQeKYK5pn2IJS9Dln,0.772,0.514,0.275,0.0,0.7929999999999999,-17.951,0.935,171.067,0.649,17.0,Frank Sinatra
World On A String (Live),4d90k7TkTjRvHbwQSkFrNQ,"September Song - Live From RAI Radio Club, Italy / 1953",spotify:track:4d90k7TkTjRvHbwQSkFrNQ,0.973,0.322,0.131,1.3000000000000001e-05,0.752,-23.226999999999997,0.155,175.546,0.518,16.0,Frank Sinatra
World On A String (Live),3tN4aNA40jxNgD9lCwssYJ,"Laura - Live From RAI Radio Club, Italy / 1953",spotify:track:3tN4aNA40jxNgD9lCwssYJ,0.982,0.322,0.135,0.0,0.88,-23.563000000000002,0.0937,165.291,0.594,15.0,Frank Sinatra
World On A String (Live),5HFFH7dJ2j5D2F3B1rDeeU,"Baseball Segment - Live From RAI Radio Club, Italy / 1953",spotify:track:5HFFH7dJ2j5D2F3B1rDeeU,0.895,0.5670000000000001,0.526,0.0,0.8220000000000001,-18.817,0.961,170.437,0.7709999999999999,11.0,Frank Sinatra
World On A String (Live),2VZ4yeq1frQxAZUo240TOy,"The Moon Was Yellow (And The Night Was Young) - Live At Sydney Stadium, Australia / 1961",spotify:track:2VZ4yeq1frQxAZUo240TOy,0.8109999999999999,0.254,0.48100000000000004,0.00021600000000000002,0.981,-14.515,0.17300000000000001,168.43,0.423,13.0,Frank Sinatra
Selections From A Voice On Air (1935-1955),3J2msMjeeCSYC3ddG3SYJB,"Frank Sinatra Dedication to Soldiers at Halloran Hospital, Staten Island, NY / The Way You Look Tonight (with Axel Stordahl & His Orchestra)",spotify:track:3J2msMjeeCSYC3ddG3SYJB,0.9670000000000001,0.201,0.223,0.833,0.889,-15.103,0.0384,170.325,0.311,13.0,Frank Sinatra
Selections From A Voice On Air (1935-1955),2sb7a3QtajHTNAFGisgjes,Don't Fence Me In (with Axel Stordahl & His Orchestra),spotify:track:2sb7a3QtajHTNAFGisgjes,0.93,0.516,0.29,0.00015,0.9390000000000001,-12.126,0.0946,150.594,0.625,15.0,Frank Sinatra
Selections From A Voice On Air (1935-1955),0RTamcflxa9l3OjZDjvV1x,Frank Sinatra Introduces Louisiana Gov. Jimmie Davis / You Are My Sunshine (with Axel Stordahl & His Orchestra),spotify:track:0RTamcflxa9l3OjZDjvV1x,0.977,0.5,0.3,0.0,0.711,-13.895,0.484,163.88400000000001,0.765,12.0,Frank Sinatra
Selections From A Voice On Air (1935-1955),70MsYfOGkR509WEaubWpfe,Frank Sinatra introduces Slim Gaillard / Cement Mixer (Put-ti Put-ti) (with Slim Gaillard Trio),spotify:track:70MsYfOGkR509WEaubWpfe,0.955,0.539,0.561,0.0,0.773,-10.235,0.932,171.775,0.5579999999999999,12.0,Frank Sinatra
Live At The Meadowlands,4MBuEfkGgYZ0OPLj07fnve,Overture - Live At The Meadowlands Arena/1986,spotify:track:4MBuEfkGgYZ0OPLj07fnve,0.45399999999999996,0.249,0.496,0.00402,0.99,-9.982999999999999,0.0467,168.27900000000002,0.321,15.0,Frank Sinatra
Vegas (Live),3YQf7l9Y0Bc4YxkBWEShWv,"Introduction/Announcement - Live At The Sands, Las Vegas/1961",spotify:track:3YQf7l9Y0Bc4YxkBWEShWv,0.8170000000000001,0.31,0.809,0.91,0.8809999999999999,-13.783,0.773,196.16099999999997,0.583,0.0,Frank Sinatra
Vegas (Live),4eAUnDpClE24jrODDAj7EK,"In The Still Of The Night - Live At The Sands, Las Vegas/1961",spotify:track:4eAUnDpClE24jrODDAj7EK,0.426,0.28600000000000003,0.45299999999999996,0.0,0.9890000000000001,-12.485999999999999,0.114,172.535,0.47,15.0,Frank Sinatra
Vegas (Live),5dGIuP0gih2i2UhIpiQ8zf,"Here's That Rainy Day - Live At The Sands, Las Vegas/1961",spotify:track:5dGIuP0gih2i2UhIpiQ8zf,0.595,0.166,0.0642,4.52e-06,0.792,-21.554000000000002,0.038,166.519,0.0637,14.0,Frank Sinatra
Vegas (Live),3Q9gR8vVU1Uk8nkqEDPlBN,"Bows - Live At The Sands, Las Vegas/1961 / Bows 2",spotify:track:3Q9gR8vVU1Uk8nkqEDPlBN,0.963,0.275,0.91,0.992,0.429,-11.87,0.0827,197.643,0.0348,11.0,Frank Sinatra
Sinatra And Sextet: Live In Paris,2kS47K5wlTlZAK276AWs2f,Introduction By Charles Aznavour - Live In Paris/1962,spotify:track:2kS47K5wlTlZAK276AWs2f,0.247,0.305,0.452,4.79e-06,0.893,-18.723,0.537,168.122,0.31,12.0,Frank Sinatra
Sinatra And Sextet: Live In Paris,7baCO1bW1ry9jQto4KCrjO,"Goody, Goody - Live In Paris/1962",spotify:track:7baCO1bW1ry9jQto4KCrjO,0.695,0.45299999999999996,0.44299999999999995,0.0,0.792,-16.116,0.6509999999999999,171.452,0.878,13.0,Frank Sinatra
Sinatra And Sextet: Live In Paris,3EFfyfENMVBJjrNb6p5Zqx,I Could Have Danced All Night - Live In Paris/1962,spotify:track:3EFfyfENMVBJjrNb6p5Zqx,0.912,0.519,0.37,0.0,0.748,-15.738,0.568,163.089,0.66,13.0,Frank Sinatra
Sinatra And Sextet: Live In Paris,1ROODKLl3RqqmWpWN4Fgzx,A Foggy Day - Live In Paris/1962,spotify:track:1ROODKLl3RqqmWpWN4Fgzx,0.7979999999999999,0.511,0.35200000000000004,0.0,0.7340000000000001,-17.218,0.363,160.95600000000005,0.57,11.0,Frank Sinatra
Sinatra And Sextet: Live In Paris,4Hn0NNzZmnVkPxcA6j8iyG,Come Fly With Me - Live In Paris/1962,spotify:track:4Hn0NNzZmnVkPxcA6j8iyG,0.7759999999999999,0.467,0.376,0.0,0.848,-14.561,0.10800000000000001,162.695,0.758,16.0,Frank Sinatra
Be Here Now(Remastered)(Deluxe Edition),67utuW6vcipYBbSGhxR46b,Stand by Me - Remastered,spotify:track:67utuW6vcipYBbSGhxR46b,0.0822,0.19699999999999998,0.821,0.00301,0.259,-2.596,0.0412,170.015,0.35,14.0,Oasis
Be Here Now(Remastered)(Deluxe Edition),1FBcLkx1NAZaIuthegv50J,Stand by Me - Mustique Demo,spotify:track:1FBcLkx1NAZaIuthegv50J,0.00112,0.364,0.8009999999999999,0.000471,0.607,-7.966,0.0319,168.017,0.45399999999999996,6.0,Oasis
Be Here Now(Remastered)(Deluxe Edition),0DY7Lh8YJcpEehscwb3ocM,Trip Inside (Be Here Now) - Mustique Demo,spotify:track:0DY7Lh8YJcpEehscwb3ocM,0.9740000000000001,0.17800000000000002,0.272,0.996,0.21,-20.608,0.0294,164.81599999999997,0.102,4.0,Oasis
"(What's The Story) Morning Glory (Remastered, Deluxe)",0GBChxbzV41M06sG9R5nSr,Hey Now - Remastered,spotify:track:0GBChxbzV41M06sG9R5nSr,0.000305,0.147,0.9329999999999999,0.00134,0.382,-2.478,0.0658,202.197,0.20600000000000002,16.0,Oasis
Definitely Maybe (Remastered),5Aa0RrImavE6UOmldIfoGo,Slide Away - Remastered,spotify:track:5Aa0RrImavE6UOmldIfoGo,9.49e-05,0.0668,0.941,0.000343,0.253,-2.699,0.13699999999999998,188.52900000000002,0.23600000000000002,14.0,Oasis
Stop The Clocks,4vMN8QOBO7DiH4DiAwFPgM,Slide Away,spotify:track:4vMN8QOBO7DiH4DiAwFPgM,0.0016300000000000002,0.0664,0.9470000000000001,0.000206,0.376,-2.467,0.16,186.898,0.177,30.0,Oasis
Don't Believe The Truth,2F8rL049y0MZu9Fy5O7seA,Keep The Dream Alive,spotify:track:2F8rL049y0MZu9Fy5O7seA,0.0494,0.127,0.846,0.000932,0.38299999999999995,-2.2969999999999997,0.0623,191.729,0.107,34.0,Oasis
WALLS,6qV3OEpN6uFCZnzNSslbn1,Conversation Piece,spotify:track:6qV3OEpN6uFCZnzNSslbn1,0.35,0.425,0.593,0.488,0.21600000000000005,-7.419,0.0241,170.50599999999997,0.653,52.0,Kings of Leon
Because Of The Times,28POcTYQKfkjz6qTIvtjG1,On Call,spotify:track:28POcTYQKfkjz6qTIvtjG1,0.0285,0.307,0.7909999999999999,0.0008039999999999999,0.395,-5.4079999999999995,0.11900000000000001,193.356,0.141,57.0,Kings of Leon
Aha Shake Heartbreak,6OfJncsfsDNIEFGFeoDMjH,Four Kicks,spotify:track:6OfJncsfsDNIEFGFeoDMjH,0.00146,0.34700000000000003,0.8079999999999999,0.00771,0.439,-5.59,0.0609,168.12599999999995,0.782,48.0,Kings of Leon
Divergente 3 : Au delà du mur (Bande son originale du film),0rWCp9e48Ld5tw6DKYwYVe,Return To Chicago,spotify:track:0rWCp9e48Ld5tw6DKYwYVe,0.306,0.22899999999999998,0.128,0.856,0.266,-26.208000000000002,0.0504,197.43400000000003,0.0384,3.0,Tove Lo
Graduation,7387VaiHpOsSIZ5nmjseya,Barry Bonds,spotify:track:7387VaiHpOsSIZ5nmjseya,0.0451,0.48,0.624,0.0,0.337,-6.131,0.382,165.05700000000004,0.7040000000000001,34.0,Lil Pump
? (Deluxe),2gGjgci1rWhdgCrLjApQvc,"voice memo 1: ALONE, PART 3",spotify:track:2gGjgci1rWhdgCrLjApQvc,0.703,0.387,0.308,6.500000000000001e-05,0.198,-10.231,0.182,180.15900000000002,0.0384,36.0,Slipknot
Sunsets & Full Moons,7ybTXgmWoVFV33te4kVlUR,Run Through Walls,spotify:track:7ybTXgmWoVFV33te4kVlUR,0.226,0.337,0.66,0.0,0.7440000000000001,-3.6439999999999997,0.0324,158.864,0.49,61.0,The Script
#3 Deluxe Version,4llNwotltjRfm312AvF7vn,"For the First Time - Live At The Aviva Stadium, Dublin",spotify:track:4llNwotltjRfm312AvF7vn,0.00355,0.192,0.8320000000000001,0.0353,0.927,-3.62,0.0401,175.104,0.29600000000000004,36.0,The Script
We Sing. We Dance. We Steal Things.,3Da88gQb83dmuNi5kdSlgy,Life Is Wonderful - Live in Amsterdam,spotify:track:3Da88gQb83dmuNi5kdSlgy,0.836,0.361,0.312,0.0,0.9570000000000001,-13.247,0.0402,182.94799999999998,0.495,32.0,Jason Mraz
Selections for Friends,2U80PsQHnfb2svAHIXqWsE,"Did You Get My Message? - Live at Montalvo Arts Center, Saratoga, CA, 2006",spotify:track:2U80PsQHnfb2svAHIXqWsE,0.5,0.384,0.727,0.0,0.838,-8.361,0.0677,168.12099999999995,0.42100000000000004,17.0,Jason Mraz
"Tonight, Not Again: Jason Mraz Live at the Eagles Ballroom",25dc7wKgV1HyHIKG3frcme,"Sleeping to Dream - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",spotify:track:25dc7wKgV1HyHIKG3frcme,0.701,0.263,0.5,0.0,0.986,-8.759,0.0355,168.12900000000005,0.195,42.0,Jason Mraz
2020,1wyNHA5W2qc0iIy5Jmk2Qn,Do What You Can,spotify:track:1wyNHA5W2qc0iIy5Jmk2Qn,0.0125,0.348,0.77,2.99e-06,0.281,-5.303999999999999,0.0359,172.09,0.775,41.0,Bon Jovi
This House Is Not For Sale (Live From The London Palladium),7ueIVKuBxaz3GZxtTOGrRN,Come On Up To Our House - Live From The London Palladium,spotify:track:7ueIVKuBxaz3GZxtTOGrRN,0.21100000000000002,0.285,0.685,0.0,0.963,-7.653,0.0553,174.192,0.384,19.0,Bon Jovi
Burning Bridges,5my0tjRmiB4IIxbyFZEMgf,Fingerprints,spotify:track:5my0tjRmiB4IIxbyFZEMgf,0.0152,0.31,0.6859999999999999,7.56e-05,0.175,-5.197,0.0282,176.037,0.302,30.0,Bon Jovi
Canciones Que Nos Marcaron,4WeOQRE3Cv6JpP8Tjh7oFO,Te Amo En La Distancia,spotify:track:4WeOQRE3Cv6JpP8Tjh7oFO,0.627,0.292,0.486,0.0,0.192,-5.9,0.0397,164.018,0.3,22.0,Piso 21
Piso 21,5GTcftLHMUB2vx35YjKRNV,Te Amo en la Distancia,spotify:track:5GTcftLHMUB2vx35YjKRNV,0.627,0.292,0.486,0.0,0.192,-5.9,0.0397,164.018,0.3,36.0,Piso 21
Glee Love Songs,2R4oh1VhdAD5AY4Bn2BhVE,True Colors (Glee Cast Version),spotify:track:2R4oh1VhdAD5AY4Bn2BhVE,0.11800000000000001,0.4920000000000001,0.387,0.0,0.213,-7.949,0.0279,172.00599999999997,0.33799999999999997,23.0,Glee Cast
Movin' Out,31QrBRUfmyFDXIMocP6XON,Piano Man (Glee Cast Version),spotify:track:31QrBRUfmyFDXIMocP6XON,0.769,0.439,0.474,0.0,0.27,-5.787000000000001,0.0313,177.77200000000005,0.39399999999999996,42.0,Glee Cast
Glee Sings The Beatles,3m6ZXbDZ6c7JhKqcUVLI5I,Help (Glee Cast Version),spotify:track:3m6ZXbDZ6c7JhKqcUVLI5I,0.36200000000000004,0.456,0.6940000000000001,0.0,0.32899999999999996,-4.848,0.0345,190.283,0.843,39.0,Glee Cast
"Glee: The Music, Volume 7",1kaVnEJOzERCdCKtQKGDUH,It's Not Unusual (Glee Cast Version),spotify:track:1kaVnEJOzERCdCKtQKGDUH,0.0313,0.408,0.975,0.0,0.353,-4.3389999999999995,0.13699999999999998,183.96200000000002,0.635,44.0,Glee Cast
Lungs (10th Anniversary Edition),69K9QANxG7wH2If5mdOAIe,"Oh! Darling - Live At Abbey Road, UK / 2009",spotify:track:69K9QANxG7wH2If5mdOAIe,0.373,0.39299999999999996,0.376,2.32e-06,0.9740000000000001,-8.735,0.0394,188.74900000000002,0.196,31.0,Florence + The Machine
A Decade of Destruction Vol. 2,4zob3LsFVWmVVdVEEet6UX,Broken World,spotify:track:4zob3LsFVWmVVdVEEet6UX,0.0007379999999999999,0.354,0.986,0.0,0.0438,-3.617,0.132,198.555,0.322,52.0,Five Finger Death Punch
OASIS,71pEiUWwfDFiRO6RmFpnBf,MOJAITA,spotify:track:71pEiUWwfDFiRO6RmFpnBf,0.0171,0.45,0.8420000000000001,0.0,0.377,-3.602,0.102,172.06900000000005,0.885,68.0,Zion & Lennox
Don Omar Presents MTO2: New Generation,3W8oGQi947ofWesrIYXP2n,Hasta Que Salga El Sol,spotify:track:3W8oGQi947ofWesrIYXP2n,0.0254,0.353,0.958,0.00125,0.32799999999999996,-4.073,0.331,190.325,0.867,55.0,Don Omar
Springsteen on Broadway,4F4jhvc8RtnQlErUunYMkA,"The Promised Land - Live at the Walter Kerr Theatre, New York, NY - July 2018",spotify:track:4F4jhvc8RtnQlErUunYMkA,0.846,0.40399999999999997,0.157,0.0,0.866,-15.822000000000001,0.18100000000000002,181.657,0.386,43.0,Bruce Springsteen
Springsteen on Broadway,0JkY7NBGdF9bqbfOwah7UL,"Tenth Avenue Freeze-Out (Introduction) - Live at the Walter Kerr Theatre, New York, NY - July 2018",spotify:track:0JkY7NBGdF9bqbfOwah7UL,0.5589999999999999,0.511,0.18100000000000002,0.0,0.603,-23.955,0.9470000000000001,200.9,0.381,25.0,Bruce Springsteen
Springsteen on Broadway,2svayFy3POtVlBpSNUnrcL,"Born to Run (Introduction Part 2) - Live at the Walter Kerr Theatre, New York, NY - July 2018",spotify:track:2svayFy3POtVlBpSNUnrcL,0.56,0.451,0.233,0.0,0.818,-25.248,0.879,172.84400000000005,0.318,22.0,Bruce Springsteen
The Promise,3VdNjgoLw5M1YsoC8SGfuy,Racing in the Street - '78,spotify:track:3VdNjgoLw5M1YsoC8SGfuy,0.0019,0.281,0.6759999999999999,5.7799999999999995e-05,0.201,-6.7970000000000015,0.0314,167.50099999999995,0.379,33.0,Bruce Springsteen
Live In Dublin,5GeLv9V1yAzaHPSrE20AYD,"Mrs. McGrath - Live at the Point Theatre, Dublin, Ireland - November 2006",spotify:track:5GeLv9V1yAzaHPSrE20AYD,0.4,0.245,0.647,0.0,0.747,-8.363,0.0656,171.268,0.664,32.0,Bruce Springsteen
"Hammersmith Odeon, London '75",0YM8m2dJ9DKiUO6ZnGzYu6,"4th of July, Asbury Park (Sandy) - Live at the Hammersmith Odeon, London, UK - November 1975",spotify:track:0YM8m2dJ9DKiUO6ZnGzYu6,0.162,0.233,0.622,4.12e-06,0.293,-7.1560000000000015,0.0444,174.235,0.545,22.0,Bruce Springsteen
Live in New York City,5NlQ1ZbINkFVX2vtDyFd2d,"The River - Live at Madison Square Garden, New York, NY - June/July 2000",spotify:track:5NlQ1ZbINkFVX2vtDyFd2d,0.726,0.182,0.306,0.00595,0.9570000000000001,-13.038,0.0444,206.055,0.0789,33.0,Bruce Springsteen
Live in New York City,4kJ6ZBswtsro4egEc8XRqT,"Born In the U.S.A. - Live at Madison Square Garden, New York, NY - June/July 2000",spotify:track:4kJ6ZBswtsro4egEc8XRqT,0.764,0.247,0.374,3.08e-06,0.981,-9.38,0.0405,177.865,0.139,27.0,Bruce Springsteen
Tracks,66eN98NAddYEvGrah3Ut9S,A Good Man Is Hard To Find (Pittsburgh) - Studio Outtake - 1982,spotify:track:66eN98NAddYEvGrah3Ut9S,0.22,0.298,0.426,0.0,0.179,-11.048,0.0451,203.25799999999998,0.516,22.0,Bruce Springsteen
Live At Woodstock,2akJIE6FLmtnnO0DJcWjOj,Bad Moon Rising - Live At The Woodstock Music & Art Fair / 1969,spotify:track:2akJIE6FLmtnnO0DJcWjOj,0.0124,0.318,0.866,0.000852,0.6859999999999999,-6.787000000000001,0.0441,192.53799999999998,0.9159999999999999,39.0,Creedence Clearwater Revival
Lazy Fair,04Qcezh7EYGhWLe0Cn747s,Best Days,spotify:track:04Qcezh7EYGhWLe0Cn747s,0.0181,0.33399999999999996,0.8740000000000001,0.0,0.376,-5.869,0.22399999999999998,171.977,0.721,2.0,YG
Live in Japan - Remastered (Yokohama Arena 14th March 1991),66qVT9zyHCQwXYWMP647fn,Saving All My Love For You - Yokohama Arena 14th March 1991,spotify:track:66qVT9zyHCQwXYWMP647fn,0.792,0.231,0.614,0.000176,0.621,-6.6160000000000005,0.0534,161.465,0.222,20.0,Whitney Houston
Ao Vivo no Ibirapuera,2PHW5pLhHdTW7ABDCmJPBe,Online - Ao Vivo,spotify:track:2PHW5pLhHdTW7ABDCmJPBe,0.588,0.47,0.6940000000000001,0.0,0.6920000000000001,-6.476,0.0473,171.615,0.56,56.0,Henrique & Juliano
Ao Vivo no Ibirapuera,3ASnAHZmjjYi9bipCWV4LX,Olé - Ao Vivo,spotify:track:3ASnAHZmjjYi9bipCWV4LX,0.555,0.41200000000000003,0.536,0.0,0.899,-7.676,0.0665,204.19099999999997,0.7390000000000001,53.0,Henrique & Juliano
Ao Vivo no Ibirapuera,6aOTJPLSPCkcSTU2nfakAs,Conheço Meu Gado - Ao Vivo,spotify:track:6aOTJPLSPCkcSTU2nfakAs,0.585,0.405,0.765,0.0,0.799,-5.162999999999999,0.1,157.944,0.679,53.0,Henrique & Juliano
Menos É Mais (Ao Vivo),3IFUyTPMOkdjRRPVhiJyHw,Três Corações - Ao Vivo,spotify:track:3IFUyTPMOkdjRRPVhiJyHw,0.48700000000000004,0.5529999999999999,0.623,0.0,0.76,-6.379,0.0589,165.96599999999995,0.659,54.0,Henrique & Juliano
Menos É Mais (Ao Vivo),78bFwK3jelrOhSeSx2tskF,Sala de Espera - Ao Vivo,spotify:track:78bFwK3jelrOhSeSx2tskF,0.804,0.46,0.506,0.0,0.963,-6.98,0.0662,188.173,0.423,51.0,Henrique & Juliano
Menos É Mais (Ao Vivo),6ATCjWz5DPqqal8y8e21qX,Menos É Mais - Ao Vivo,spotify:track:6ATCjWz5DPqqal8y8e21qX,0.24,0.624,0.66,0.0,0.841,-5.598,0.18899999999999997,195.94099999999997,0.71,52.0,Henrique & Juliano
Menos É Mais (Ao Vivo),0AqBKhBt2ciKAnw5kxEZZ5,Metade da Estrada - Ao Vivo,spotify:track:0AqBKhBt2ciKAnw5kxEZZ5,0.855,0.5429999999999999,0.563,1.29e-06,0.732,-7.045,0.0923,173.851,0.5579999999999999,50.0,Henrique & Juliano
O Céu Explica Tudo (Ao Vivo),3X5zRkzlpTiajlkI9QXQUz,Meu Amor - Ao Vivo,spotify:track:3X5zRkzlpTiajlkI9QXQUz,0.595,0.40299999999999997,0.871,8.69e-06,0.35200000000000004,-5.643,0.125,175.053,0.775,58.0,Henrique & Juliano
O Céu Explica Tudo (Ao Vivo),2RL74ODWD3YGcHIhNeJvNN,O Céu Explica Tudo - Ao Vivo,spotify:track:2RL74ODWD3YGcHIhNeJvNN,0.355,0.35700000000000004,0.743,0.0,0.375,-5.8329999999999975,0.0977,187.805,0.353,56.0,Henrique & Juliano
Novas Histórias (Ao Vivo) - Deluxe,7f7QW3aw8s1p9Rr11uUtsu,Compensa Me Amar - Ao Vivo,spotify:track:7f7QW3aw8s1p9Rr11uUtsu,0.312,0.353,0.847,1.63e-06,0.392,-4.766,0.05,179.875,0.716,44.0,Henrique & Juliano
Novas Histórias (Ao Vivo),0phVJ23NJlruwtt1XCm94N,Flor e o Beija-Flor - Ao Vivo,spotify:track:0phVJ23NJlruwtt1XCm94N,0.8009999999999999,0.461,0.47700000000000004,0.0,0.6629999999999999,-6.454,0.0314,203.87900000000002,0.45899999999999996,59.0,Henrique & Juliano
Live at The Palm Room,4hXBY6ittgUKlW8rQqSWPA,Interlude 3,spotify:track:4hXBY6ittgUKlW8rQqSWPA,0.764,0.466,0.69,0.0,0.753,-7.256,0.8340000000000001,176.00099999999995,0.706,0.0,Sean Paul
Meaning of Life,6i7ZCerJICjhpbisBz1Lw4,Slow Dance,spotify:track:6i7ZCerJICjhpbisBz1Lw4,0.191,0.39799999999999996,0.47100000000000003,0.0,0.413,-8.137,0.077,187.74599999999998,0.431,45.0,Kelly Clarkson
Meaning of Life,5ScdLNd5y68lR4H2KimJ4d,Don't You Pretend,spotify:track:5ScdLNd5y68lR4H2KimJ4d,0.297,0.445,0.5539999999999999,0.0,0.42100000000000004,-5.659,0.0572,182.93599999999998,0.319,41.0,Kelly Clarkson
Wrapped In Red,01i3BDtgXG4mXQ3lXIWfqj,My Favorite Things,spotify:track:01i3BDtgXG4mXQ3lXIWfqj,0.14300000000000002,0.34600000000000003,0.802,0.0,0.207,-5.135,0.133,179.547,0.624,29.0,Kelly Clarkson
Stronger (Track by Track),6BLMK0LvePPcMXVAxBQDZ3,About Einstein - Commentary,spotify:track:6BLMK0LvePPcMXVAxBQDZ3,0.902,0.617,0.23399999999999999,0.0,0.542,-17.744,0.96,181.168,0.809,5.0,Kelly Clarkson
My December,5V3CinWTBUD3goeV816B3g,Sober,spotify:track:5V3CinWTBUD3goeV816B3g,0.179,0.41100000000000003,0.39799999999999996,0.0109,0.23800000000000002,-8.331,0.0316,179.905,0.141,45.0,Kelly Clarkson
