album,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
Future & Juice WRLD Present... WRLD ON DRUGS,7L95O7D34EWhwtDCQkwGMR,No Issue,spotify:track:7L95O7D34EWhwtDCQkwGMR,0.114,0.818,0.44299999999999995,0.0,0.41200000000000003,-11.444,0.40399999999999997,74.491,0.722,61.0,YoungBoy Never Broke Again
My Turn,5ixKkLQSriCQakDWbdW8qD,We Should (feat. Young Thug),spotify:track:5ixKkLQSriCQakDWbdW8qD,0.326,0.562,0.604,0.0,0.41600000000000004,-7.4979999999999976,0.19699999999999998,83.355,0.562,55.0,Gunna
Drip Harder,4T7cJdrTRqOBESPYfvfj2x,My Jeans (Lil Baby & Gunna feat. Young Thug),spotify:track:4T7cJdrTRqOBESPYfvfj2x,0.11900000000000001,0.435,0.715,0.0,0.531,-5.869,0.18600000000000005,100.57600000000001,0.382,50.0,Gunna
The Pains Of Growing,2DePNQmfS4t6iUETRU72uH,I Don't Want To,spotify:track:2DePNQmfS4t6iUETRU72uH,0.8420000000000001,0.531,0.29100000000000004,0.0,0.321,-10.172,0.379,82.44,0.634,48.0,Alessia Cara
Know-It-All (Deluxe),3FAzlNPlVImGsbjnHHft6K,Wild Things - Acoustic Version,spotify:track:3FAzlNPlVImGsbjnHHft6K,0.769,0.534,0.391,0.0,0.297,-5.18,0.068,101.867,0.764,50.0,Alessia Cara
BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),3fo1Z8nJX9gRHYPjb4mgJs,PLAYING WITH FIRE - Live,spotify:track:3fo1Z8nJX9gRHYPjb4mgJs,0.0476,0.607,0.77,0.0,0.69,-4.842,0.0463,97.083,0.462,41.0,BLACKPINK
'BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,06Ai7l5EODiJQ6dMFfh2Vj,PLAYING WITH FIRE (Live),spotify:track:06Ai7l5EODiJQ6dMFfh2Vj,0.0476,0.606,0.77,0.0,0.69,-4.841,0.0463,97.083,0.462,40.0,BLACKPINK
"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",3QuzFJUtG9H4RoEv5J9mCP,"WHISTLE - Acoustic Ver. BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:3QuzFJUtG9H4RoEv5J9mCP,0.655,0.7290000000000001,0.512,0.0,0.695,-9.975,0.0527,102.935,0.6629999999999999,39.0,BLACKPINK
"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",5x9VzjchhXQfDBZcnO5xPM,"STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:5x9VzjchhXQfDBZcnO5xPM,0.245,0.551,0.40700000000000003,0.0,0.298,-8.613,0.0306,88.09899999999998,0.507,39.0,BLACKPINK
"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",6149wOhItvVX0zoa1KK5hw,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6149wOhItvVX0zoa1KK5hw,0.127,0.4970000000000001,0.58,0.0,0.6709999999999999,-10.129,0.0648,106.95299999999999,0.622,41.0,BLACKPINK
"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",6X9DNG2WR3IclfneGurU0T,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6X9DNG2WR3IclfneGurU0T,0.13,0.65,0.6970000000000001,0.0,0.862,-9.582,0.272,99.771,0.551,56.0,BLACKPINK
"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",6b5xktkZLF96lv5HrFucu4,"PLAYING WITH FIRE - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6b5xktkZLF96lv5HrFucu4,0.0231,0.619,0.7559999999999999,0.0,0.8420000000000001,-6.859,0.122,96.97,0.593,38.0,BLACKPINK
Glory : Japan Tour Edition,3OhKBya9hv1PufHL0QBceV,...Baby One More Time - Remastered,spotify:track:3OhKBya9hv1PufHL0QBceV,0.187,0.755,0.774,0.000129,0.5529999999999999,-4.114,0.0331,92.976,0.904,11.0,Britney Spears
Glory : Japan Tour Edition,3kbVRlQPghJ1yYbNgFBD2g,Stronger - Remastered,spotify:track:3kbVRlQPghJ1yYbNgFBD2g,0.174,0.706,0.9540000000000001,0.0142,0.623,-2.875,0.0604,108.039,0.8420000000000001,5.0,Britney Spears
Britney (Digital Deluxe Version),6fA0t8bkZ4taxr86QkokWJ,When I Found You,spotify:track:6fA0t8bkZ4taxr86QkokWJ,0.114,0.451,0.812,0.0,0.46399999999999997,-6.54,0.08900000000000001,74.007,0.747,37.0,Britney Spears
Oops!... I Did It Again,3HTkB9Nk04MJHkG0X6cL2R,Don't Go Knockin' on My Door,spotify:track:3HTkB9Nk04MJHkG0X6cL2R,0.23,0.8079999999999999,0.7609999999999999,0.0,0.674,-5.614,0.0512,110.965,0.92,47.0,Britney Spears
Oops!... I Did It Again,30hSG0Is8yOGkFQtF20Lxu,When Your Eyes Say It,spotify:track:30hSG0Is8yOGkFQtF20Lxu,0.0553,0.693,0.625,0.0,0.659,-7.147,0.0431,86.039,0.439,40.0,Britney Spears
...Baby One More Time (Digital Deluxe Version),3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,0.20199999999999999,0.759,0.6990000000000001,0.000131,0.44299999999999995,-5.745,0.0307,92.96,0.907,79.0,Britney Spears
Meu Lugar,1D8h1U6pkJxrzn0JSsY4aC,Na batida - Ao vivo,spotify:track:1D8h1U6pkJxrzn0JSsY4aC,0.396,0.79,0.972,4e-05,0.935,-4.515,0.0708,133.015,0.89,31.0,Anitta
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),52ZfdAnIu8ladQayEbAY92,Dust My Blues (Live) [Remastered],spotify:track:52ZfdAnIu8ladQayEbAY92,0.593,0.636,0.6920000000000001,0.595,0.7,-7.865,0.0337,109.01799999999999,0.7290000000000001,35.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),2v6EwkD0aowRWwIW3nbNEp,Trying So Hard to Forget (Live) [Remastered],spotify:track:2v6EwkD0aowRWwIW3nbNEp,0.899,0.507,0.125,0.00164,0.74,-13.612,0.0478,90.94200000000001,0.426,33.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),2HukpPfn8765wbkzCoVqaU,Instrumental (Live) [Remastered],spotify:track:2HukpPfn8765wbkzCoVqaU,0.226,0.4970000000000001,0.747,0.6890000000000001,0.7040000000000001,-9.245,0.0385,98.35700000000001,0.8390000000000001,33.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),0PtLdEnrBD4FwZKeyOTvms,I Believe My Time Ain't Long (Version 1) [Live] [Remastered],spotify:track:0PtLdEnrBD4FwZKeyOTvms,0.787,0.574,0.483,0.11900000000000001,0.742,-7.872000000000001,0.0363,98.93700000000001,0.747,30.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),3LNm3IQ3yfdlAiQwIcdNES,Sun Is Shining (Live) [Remastered],spotify:track:3LNm3IQ3yfdlAiQwIcdNES,0.603,0.628,0.406,0.038,0.5710000000000001,-10.52,0.0389,75.988,0.473,29.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),5CsX0OQX0wRV0VaptJ4lEP,Long Tall Sally (Live) [Remastered],spotify:track:5CsX0OQX0wRV0VaptJ4lEP,0.212,0.366,0.727,0.40700000000000003,0.6940000000000001,-10.124,0.11,93.37299999999999,0.583,29.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),2mfhygiEDr8zKKTDW8mxcI,Shake Your Money Maker (Live) [Remastered],spotify:track:2mfhygiEDr8zKKTDW8mxcI,0.5660000000000001,0.382,0.5710000000000001,0.318,0.69,-9.478,0.0597,99.516,0.725,28.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),5tIHM4AZGOGqJoiZdKqNRx,Before the Beginning (Live) [Remastered],spotify:track:5tIHM4AZGOGqJoiZdKqNRx,0.769,0.444,0.557,0.5870000000000001,0.9570000000000001,-8.193999999999999,0.0426,80.051,0.35200000000000004,27.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),7afQS6uD42Jp28VmgEadb8,World in Harmony (Live) [Remastered],spotify:track:7afQS6uD42Jp28VmgEadb8,0.56,0.48100000000000004,0.511,0.787,0.706,-10.753,0.0396,91.41,0.185,25.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),75yCBcpjGc5aa3hI4LSEQ4,World in Harmony (Version 2) [Live] [Remastered],spotify:track:75yCBcpjGc5aa3hI4LSEQ4,0.8759999999999999,0.42100000000000004,0.396,0.698,0.7490000000000001,-8.75,0.025,93.184,0.298,23.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),756i1ZtosadC5uxQljmHaZ,I Can't Hold Out (Live) [Remastered],spotify:track:756i1ZtosadC5uxQljmHaZ,0.314,0.555,0.61,0.742,0.774,-3.803,0.0482,106.795,0.48700000000000004,24.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),73qsFCg5SlBcbMJpKr6eRx,Underway (Live) [Remastered],spotify:track:73qsFCg5SlBcbMJpKr6eRx,0.868,0.41200000000000003,0.413,0.8440000000000001,0.693,-11.245,0.0335,83.31299999999997,0.192,22.0,Fleetwood Mac
Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),6mYbR9Vh8KBcNEVJWBoG3N,My Baby's Sweet (Live) [Remastered],spotify:track:6mYbR9Vh8KBcNEVJWBoG3N,0.35700000000000004,0.557,0.413,0.0214,0.73,-7.9689999999999985,0.0474,82.757,0.562,22.0,Fleetwood Mac
50 Years - Don't Stop,3A8G7XKJfnzSHohNqIqiov,Warm Ways - 2017 Remaster,spotify:track:3A8G7XKJfnzSHohNqIqiov,0.569,0.652,0.373,0.00263,0.312,-13.994000000000002,0.0272,92.234,0.457,31.0,Fleetwood Mac
ライヴ・イン・コネチカット1975 (Live),0icncBNvzGMsct0lGYsrwG,あなたの愛を (Live),spotify:track:0icncBNvzGMsct0lGYsrwG,0.00081,0.285,0.821,0.028999999999999998,0.775,-5.327999999999999,0.0347,99.055,0.73,0.0,Fleetwood Mac
Shrine '69,34qSFxT8IFcFFxd4DrQpE5,Tune Up - Live 1969,spotify:track:34qSFxT8IFcFFxd4DrQpE5,0.9159999999999999,0.395,0.0225,0.129,0.23399999999999999,-30.754,0.0357,90.242,0.19,20.0,Fleetwood Mac
Shrine '69,5fGWQRe6qCu2GoVw7QB61E,Albatross - Live 1969,spotify:track:5fGWQRe6qCu2GoVw7QB61E,0.852,0.299,0.0636,0.518,0.5760000000000001,-17.422,0.0441,97.915,0.20800000000000002,32.0,Fleetwood Mac
The Dance,2hwFQrMDzCPUr8vCanCw0E,"The Chain - Live at Warner Brothers Studios in Burbank, CA 5/23/97",spotify:track:2hwFQrMDzCPUr8vCanCw0E,0.00149,0.44,0.784,0.000266,0.998,-7.688,0.0624,79.015,0.424,42.0,Fleetwood Mac
The Dance,1Vb1iR09yHdwLO7Z7YSKcg,"I'm so Afraid - Live at Warner Brothers Studios in Burbank, CA 5/23/97",spotify:track:1Vb1iR09yHdwLO7Z7YSKcg,0.000131,0.452,0.752,0.8640000000000001,0.691,-6.449,0.0617,113.149,0.507,38.0,Fleetwood Mac
The Dance,54mBdT4j2WElTLunVCGMSU,"Bleed to Love Her - Live at Warner Brothers Studios in Burbank, CA 5/23/97",spotify:track:54mBdT4j2WElTLunVCGMSU,0.0453,0.39299999999999996,0.852,0.37799999999999995,0.691,-7.782,0.0321,84.539,0.8,39.0,Fleetwood Mac
The Dance,1QEzs30PUAJJPbHL1e4NYH,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",spotify:track:1QEzs30PUAJJPbHL1e4NYH,0.26899999999999996,0.35,0.508,2.37e-06,0.6709999999999999,-7.584,0.025,81.719,0.28600000000000003,47.0,Fleetwood Mac
The Dance,3KKl1mLAJyZlt5TMoH17dL,"Sweet Girl - Live at Warner Brothers Studios in Burbank, CA 5/23/97",spotify:track:3KKl1mLAJyZlt5TMoH17dL,0.16699999999999998,0.513,0.67,9.71e-06,0.961,-6.944,0.0286,94.382,0.586,35.0,Fleetwood Mac
The Dance,0mtUfOLDK1bYKMFS8tJcJs,"Tusk - Live at Warner Brothers Studios in Burbank, CA 5/23/97",spotify:track:0mtUfOLDK1bYKMFS8tJcJs,0.0287,0.621,0.7909999999999999,0.6920000000000001,0.6759999999999999,-7.686,0.0491,103.29299999999999,0.59,39.0,Fleetwood Mac
Tango In the Night (Deluxe Edition),4nFZ1hcC9UYLEUfvz2gSKQ,Juliet - Run-Through; 2017 Remaster,spotify:track:4nFZ1hcC9UYLEUfvz2gSKQ,0.6,0.6970000000000001,0.727,1.6800000000000002e-05,0.45799999999999996,-7.55,0.0342,104.691,0.856,28.0,Fleetwood Mac
Live in Boston,1EyAx19s8jM6gbCISGGqQW,Silver Springs - Live on PBS in Boston 2004,spotify:track:1EyAx19s8jM6gbCISGGqQW,0.0414,0.285,0.672,5.45e-06,0.987,-7.059,0.035,93.226,0.24100000000000002,28.0,Fleetwood Mac
Mirage (Deluxe Edition),0vkqzhI9tQFdPRKUhQcJ8e,Only over You - Alternate Version; 2016 Remaster,spotify:track:0vkqzhI9tQFdPRKUhQcJ8e,0.4270000000000001,0.517,0.44799999999999995,0.00541,0.304,-11.078,0.0267,81.65,0.397,19.0,Fleetwood Mac
Mirage (Deluxe Edition),4ua0Jukm7uMvpFqdPgHuhz,Put a Candle in the Window - 2016 Remaster,spotify:track:4ua0Jukm7uMvpFqdPgHuhz,0.501,0.5429999999999999,0.41100000000000003,1.24e-05,0.198,-11.154000000000002,0.0283,73.096,0.281,16.0,Fleetwood Mac
Mirage (Deluxe Edition),0IVFcWjtU9ORO2L7Ij3qV8,"The Chain - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",spotify:track:0IVFcWjtU9ORO2L7Ij3qV8,0.039,0.32799999999999996,0.8420000000000001,0.004520000000000001,0.9490000000000001,-7.754,0.11199999999999999,76.602,0.418,30.0,Fleetwood Mac
Live,4goRYGyFCoEUgCRDbvSQln,"Oh Well (Pt. 1) - Live 1979, St. Louis, MO",spotify:track:4goRYGyFCoEUgCRDbvSQln,0.429,0.325,0.552,0.0207,0.758,-15.710999999999999,0.0657,99.806,0.34299999999999997,32.0,Fleetwood Mac
Live,36MQPu7ThA4Gw8BsNPphrV,"Over My Head - Live 1980, Kansas City, MO",spotify:track:36MQPu7ThA4Gw8BsNPphrV,0.223,0.434,0.69,0.00020099999999999998,0.79,-13.557,0.0406,106.163,0.516,22.0,Fleetwood Mac
Live,689YJfVzIZtMVKMsSPzqAx,"I'm so Afraid - Live 1980, Cleveland, OH",spotify:track:689YJfVzIZtMVKMsSPzqAx,0.0166,0.26,0.508,0.0932,0.968,-13.98,0.0446,107.84899999999999,0.4,26.0,Fleetwood Mac
Live (Deluxe Edition),0KgBSMPRmsLt6C7zd49WwU,"Oh Well - Live at Checker Dome, St. Louis, MO 11/5/79",spotify:track:0KgBSMPRmsLt6C7zd49WwU,0.276,0.32799999999999996,0.763,0.0989,0.757,-9.576,0.0765,102.571,0.418,21.0,Fleetwood Mac
Live (Deluxe Edition),1FYIoRIkITA2dmeMhnbNNz,"Over & Over - Live at Myriad, Oklahoma City, OK 8/22/80",spotify:track:1FYIoRIkITA2dmeMhnbNNz,0.151,0.449,0.5489999999999999,0.00744,0.9570000000000001,-9.878,0.0252,86.958,0.349,20.0,Fleetwood Mac
Live (Deluxe Edition),4pgSILWZBPSCPsreh2aerJ,"Over My Head - Live at Kemper Arena, Kansas City, MO 8/24/80",spotify:track:4pgSILWZBPSCPsreh2aerJ,0.124,0.409,0.8029999999999999,0.00164,0.7859999999999999,-9.664,0.048,106.22399999999999,0.431,19.0,Fleetwood Mac
Live (Deluxe Edition),6fm60vy1A5Q3KeXyN3iLc9,"I'm So Afraid - Live at Richfield Coliseum, Cleveland, OH 5/20/80",spotify:track:6fm60vy1A5Q3KeXyN3iLc9,0.00534,0.28,0.746,0.115,0.9359999999999999,-7.181,0.0614,110.32,0.377,19.0,Fleetwood Mac
Live (Deluxe Edition),6Lr1N7ZSeXI8RrJNDcD7iK,"Songbird - Live at Omaha Civic Auditorium, Omaha, NE 8/21/80",spotify:track:6Lr1N7ZSeXI8RrJNDcD7iK,0.799,0.3,0.428,0.00252,0.9540000000000001,-12.927,0.0544,81.14699999999998,0.32799999999999996,16.0,Fleetwood Mac
Tusk (Deluxe Edition),5lS4pi6bHXYUqKEvHBGULy,Walk A Thin Line - Song #3,spotify:track:5lS4pi6bHXYUqKEvHBGULy,0.736,0.6459999999999999,0.273,9.23e-05,0.33,-11.929,0.0264,83.084,0.609,21.0,Fleetwood Mac
Rumours (Super Deluxe),3q19zFJpKJIaUGyiCyIRTM,Never Going Back Again - Live 1977,spotify:track:3q19zFJpKJIaUGyiCyIRTM,0.7609999999999999,0.608,0.38799999999999996,0.0539,0.693,-15.458,0.0361,91.235,0.7909999999999999,40.0,Fleetwood Mac
Rumours (Super Deluxe),28qWjMf2SlziunHhXj2jx5,Songbird - Live 1977,spotify:track:28qWjMf2SlziunHhXj2jx5,0.88,0.406,0.294,0.000436,0.953,-19.146,0.052000000000000005,93.06200000000001,0.377,37.0,Fleetwood Mac
Wave Gods,3sFkM4lrlklfW3WpMydnP2,Drop (Interlude) (feat. Max B),spotify:track:3sFkM4lrlklfW3WpMydnP2,0.977,0.7090000000000001,0.34299999999999997,0.025,0.309,-12.167,0.78,64.003,0.779,10.0,French Montana
Coke Zoo,4aWSIv6sdK3Thw4OvPUfO7,Last of the Real Ones (feat. Zack),spotify:track:4aWSIv6sdK3Thw4OvPUfO7,0.0345,0.33899999999999997,0.649,9.19e-06,0.237,-6.407,0.0724,79.875,0.153,17.0,French Montana
Casino Life 2: Brown Bag Legend,5XvR2dkXso3s2V2IVA26Hl,Moses (feat. Chris Brown & Migos),spotify:track:5XvR2dkXso3s2V2IVA26Hl,0.124,0.4970000000000001,0.54,0.0,0.424,-8.443999999999999,0.32299999999999995,70.14699999999999,0.24,20.0,French Montana
Casino Life 2: Brown Bag Legend,4xk99LS1rC4S3JhPc7UOel,I Ain't Gonna Lie (feat. Lil Wayne),spotify:track:4xk99LS1rC4S3JhPc7UOel,0.255,0.552,0.68,0.0,0.642,-6.846,0.299,90.792,0.6629999999999999,19.0,French Montana
Casino Life 2: Brown Bag Legend,5701WI5s4VehOsGBQvphU2,Yay Yay,spotify:track:5701WI5s4VehOsGBQvphU2,0.0523,0.392,0.635,0.0,0.5479999999999999,-7.437,0.418,85.089,0.483,13.0,French Montana
Casino Life 2: Brown Bag Legend,7hPmNN08rd3pWHufCjteYi,To Each Is Own (The Outro),spotify:track:7hPmNN08rd3pWHufCjteYi,0.0799,0.445,0.698,8.11e-06,0.599,-5.7520000000000024,0.247,79.965,0.23800000000000002,15.0,French Montana
The Jack Move,5KEus27sWqxvCn31zXaof8,My Nigga,spotify:track:5KEus27sWqxvCn31zXaof8,0.615,0.6920000000000001,0.575,0.0,0.516,-5.346,0.27899999999999997,85.866,0.825,10.0,French Montana
The Jack Move,7L5qdj5XAmM3mDsjqPlJ55,My Lady,spotify:track:7L5qdj5XAmM3mDsjqPlJ55,0.153,0.772,0.5920000000000001,0.0,0.853,-6.6770000000000005,0.242,98.845,0.9009999999999999,6.0,French Montana
The Jack Move,4aKlvrM1AcEX8uTTSqVK7N,Cold One Interlude,spotify:track:4aKlvrM1AcEX8uTTSqVK7N,0.8290000000000001,0.535,0.26899999999999996,0.0,0.395,-21.656,0.631,88.57799999999996,0.44299999999999995,4.0,French Montana
Soldier 2 Soldier (Collector's Edition),46exFQslViWJ7WxsGkNWgu,Soldiers Prayer AM,spotify:track:46exFQslViWJ7WxsGkNWgu,0.0314,0.608,0.4370000000000001,0.0,0.20600000000000002,-13.969000000000001,0.0425,79.101,0.363,34.0,2Pac
Soldier 2 Soldier (Collector's Edition),3ecTEeFaXqG1nygO77cb5S,Young Black and Just Don't Give a...,spotify:track:3ecTEeFaXqG1nygO77cb5S,0.105,0.514,0.735,0.0,0.498,-6.95,0.39799999999999996,91.309,0.276,31.0,2Pac
Soldier 2 Soldier (Collector's Edition),4y4SIN7Uwt8UHgEmLyehsz,Jewels,spotify:track:4y4SIN7Uwt8UHgEmLyehsz,0.9940000000000001,0.78,0.149,0.0,0.358,-20.683000000000003,0.9129999999999999,64.391,0.723,28.0,2Pac
Tupac: Live At The House Of Blues,35QHJZ3jIJWLmFBMryBaK9,Never Call U Bitch Again - Live,spotify:track:35QHJZ3jIJWLmFBMryBaK9,0.0545,0.66,0.74,0.0,0.725,-7.767,0.318,82.98899999999998,0.638,22.0,2Pac
Tupac: Live At The House Of Blues,77sJ4f5SoIrTIWaTJVRNgL,How Do You Want It - Live,spotify:track:77sJ4f5SoIrTIWaTJVRNgL,0.00965,0.555,0.787,0.0,0.715,-6.149,0.20600000000000002,92.34200000000001,0.395,23.0,2Pac
Tupac: Live At The House Of Blues,69Th57gFpYeYABCLeRIMi7,New York - Live,spotify:track:69Th57gFpYeYABCLeRIMi7,0.18899999999999997,0.545,0.81,0.0,0.705,-6.722,0.385,80.89399999999998,0.621,19.0,2Pac
Tupac: Live At The House Of Blues,0qlFVa220aWrCyYNkCT877,Big Pimpin' - Live,spotify:track:0qlFVa220aWrCyYNkCT877,0.0030399999999999997,0.602,0.685,0.0,0.7609999999999999,-7.1160000000000005,0.267,92.399,0.265,19.0,2Pac
Tupac: Live At The House Of Blues,631GrTItmwrtUlWslyLs1t,Do What I Feel - Live,spotify:track:631GrTItmwrtUlWslyLs1t,0.0932,0.629,0.782,0.0,0.815,-6.435,0.364,91.288,0.379,18.0,2Pac
The Rose - Volume 2 - Music Inspired By 2pac's Poetry,7Jd9uMuUM8ZqvI6j7ReGZT,When Ure Heart Turns Cold,spotify:track:7Jd9uMuUM8ZqvI6j7ReGZT,0.0186,0.604,0.435,0.0,0.301,-10.088,0.42100000000000004,82.537,0.434,22.0,2Pac
The Rose - Volume 2 - Music Inspired By 2pac's Poetry,7Gw9Ryz8laf77CoblaPI7D,When Ur Hero Falls,spotify:track:7Gw9Ryz8laf77CoblaPI7D,0.34299999999999997,0.597,0.47700000000000004,0.0,0.645,-8.488999999999999,0.037000000000000005,94.928,0.331,24.0,2Pac
The Rose - Volume 2 - Music Inspired By 2pac's Poetry,0htCWYwkFwlubmkb1PDnbi,If I Fail,spotify:track:0htCWYwkFwlubmkb1PDnbi,0.0141,0.79,0.552,0.00186,0.634,-7.3770000000000024,0.3670000000000001,100.16799999999999,0.667,21.0,2Pac
Live At The House Of Blues,6V6ycrUajytTXobU4qvtna,Tattoo Tears (feat. Outlawz) [Live],spotify:track:6V6ycrUajytTXobU4qvtna,0.0112,0.494,0.8009999999999999,0.0,0.517,-6.796,0.318,86.743,0.39399999999999996,0.0,2Pac
Live At The House Of Blues,470MqMH4KWZzH9yQBgbKEc,Never Call U Bitch Again (feat. Outlawz) [Live],spotify:track:470MqMH4KWZzH9yQBgbKEc,0.0498,0.637,0.73,0.0,0.735,-7.763,0.34,83.08,0.631,2.0,2Pac
Live At The House Of Blues,7pIECowQeoEIfgPc8Vg9pc,"How Do You Want It (feat. Outlawz, K-Ci & JoJo) [Live]",spotify:track:7pIECowQeoEIfgPc8Vg9pc,0.0118,0.542,0.792,0.0,0.741,-6.195,0.233,92.25200000000001,0.39899999999999997,1.0,2Pac
Live At The House Of Blues,2PCP7KaQWgX2022TVI6afa,Big Pimpin' (feat. Nate Dogg) [Live],spotify:track:2PCP7KaQWgX2022TVI6afa,0.00278,0.606,0.6759999999999999,0.0,0.716,-7.125,0.254,92.913,0.258,0.0,2Pac
Resurrection (Music From And Inspired By The Motion Picture),2XWzZU6k07yE6ktIxXlS6q,Intro/2Pac/Resurrection,spotify:track:2XWzZU6k07yE6ktIxXlS6q,0.326,0.0,0.397,0.0,0.0,-20.738000000000003,0.0,0.0,0.0,0.0,2Pac
Live Around The World (Deluxe),0bbv6aSL5rcjKCu9Aj2Xxa,"Somebody To Love - Live At The Isle Of Wight Festival, UK, 2016",spotify:track:0bbv6aSL5rcjKCu9Aj2Xxa,0.28800000000000003,0.244,0.7979999999999999,0.0,0.945,-8.225,0.068,109.20299999999999,0.43799999999999994,44.0,David Bowie
Live Around The World (Deluxe),2hQI49sxOIXLZjhabjymgn,"Ay-Ohs - Live At Fire Fight Australia, ANZ Stadium, Sydney, Australia, 2020",spotify:track:2hQI49sxOIXLZjhabjymgn,0.966,0.153,0.805,0.902,0.94,-10.542,0.0973,85.771,0.0696,38.0,David Bowie
Bohemian Rhapsody (The Original Soundtrack),2t8UoPFVXCRZulscbwv0QL,We Will Rock You - Movie Mix,spotify:track:2t8UoPFVXCRZulscbwv0QL,0.11699999999999999,0.64,0.593,1.21e-06,0.78,-6.24,0.121,81.402,0.40700000000000003,58.0,David Bowie
Bohemian Rhapsody (The Original Soundtrack),7xHATAMD7ezTZGYsNAMr5R,Bohemian Rhapsody - Live Aid,spotify:track:7xHATAMD7ezTZGYsNAMr5R,0.315,0.379,0.7809999999999999,0.000162,0.401,-6.147,0.0417,77.567,0.327,60.0,David Bowie
A Night At The Odeon,6ooNgJrR3Yz9J5ZwmAgnJx,"Guitar Solo - Live At The Hammersmith Odeon, London / 1975",spotify:track:6ooNgJrR3Yz9J5ZwmAgnJx,0.863,0.358,0.77,0.847,0.812,-11.074000000000002,0.07400000000000001,72.064,0.45799999999999996,27.0,David Bowie
A Night At The Odeon,1qPZbMfnVeSC7SmCKaaRMy,"God Save The Queen - Live At The Hammersmith Odeon, London / 1975",spotify:track:1qPZbMfnVeSC7SmCKaaRMy,0.5379999999999999,0.203,0.5710000000000001,0.8909999999999999,0.9159999999999999,-12.824000000000002,0.0492,102.125,0.528,40.0,David Bowie
Live At The Rainbow,4IUpTNc0zjbiQS052ravW5,"Father To Son - Live At The Rainbow, London / November 1974",spotify:track:4IUpTNc0zjbiQS052ravW5,0.00248,0.196,0.873,0.0022,0.687,-6.443,0.217,79.00399999999998,0.16899999999999998,26.0,David Bowie
Live At The Rainbow,6IMx8CcMaL3CsJYE57fjlR,"White Queen (As It Began) - Live At The Rainbow, London / November 1974",spotify:track:6IMx8CcMaL3CsJYE57fjlR,0.0794,0.271,0.7040000000000001,1.9399999999999997e-05,0.35100000000000003,-7.608,0.0617,73.913,0.19899999999999998,26.0,David Bowie
Live At The Rainbow,2RAjn3wW93pjJnEObRdTik,"Liar - Live At The Rainbow, London / November 1974",spotify:track:2RAjn3wW93pjJnEObRdTik,0.002,0.212,0.8759999999999999,0.10300000000000001,0.855,-6.1770000000000005,0.15,77.141,0.24600000000000002,26.0,David Bowie
Live At The Rainbow,5sRKGkEQN8QM15nACinA9p,"God Save The Queen - Live At The Rainbow, London / November 1974",spotify:track:5sRKGkEQN8QM15nACinA9p,0.282,0.264,0.5820000000000001,0.809,0.9840000000000001,-10.84,0.0588,34.76,0.08199999999999999,22.0,David Bowie
